"Name","id","walker","distance","angle","join_PARCE","join_PROPY","join_PROPC","join_ADDRE","join_ZONIN","join_CODEA","join_TOTAL","join_HOMEE","join_ACRES","join_SECTI","join_SUBNM","dist_to_pa","join_fid","join_cngme","join_area","join_BC","dist_to_st","lc_30_geo","plot_area","colonization","extinction","time_interval","time_num","land_value_std","bare_std","betweenness_std","parcel","block_id"
"Jochems_FederalWay",37,NA,2015,89.6092350335322,"R8048010870","2020","R","1514 W ROSSI ST","R-2D","01-6",238400,0,0.14,"3N2E15","SOUTH BOISE 01ST SUB",5.89091306717901,24182,60,300.209,10842334.3383308,0,508.195892333984,4.99999998643692,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,0.0377509134128193,0.10005312770313,-0.346643793080299,"R8048010870","Jochems_FederalWay"
"Jochems_FederalWay",42,NA,2040,89.6092350335322,"R8048010866","2020","R","1229 S VERMONT AVE","R-2D","01-6",288700,0,0.143,"3N2E15","SOUTH BOISE 01ST SUB",6.00493877524755,24182,30,300.209,10659885.6606159,0,122.964797973633,5.00000440406071,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,0.0702372636921439,-0.198455815399094,-0.347126771102284,"R8048010866","Jochems_FederalWay"
"Jochems_FederalWay",45,NA,2055,89.1663299821136,"R8048010866","2020","R","1229 S VERMONT AVE","R-2D","01-6",288700,0,0.143,"3N2E15","SOUTH BOISE 01ST SUB",5.96247906491349,24182,15,287.328,11907230.4662055,0,159.773727416992,4.9999999900237,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,0.0702372636921439,-0.169933209654856,-0.343824800737343,"R8048010866","Jochems_FederalWay"
"Jochems_FederalWay",47,NA,2065,89.1663299821136,"R8048010866","2020","R","1229 S VERMONT AVE","R-2D","01-6",288700,0,0.143,"3N2E15","SOUTH BOISE 01ST SUB",9.65107300437061,24181,135,194.687,9097675.77268113,0,167,4.99999999075204,NA,1,"2020-06-26 UTC--2020-07-03 UTC",6,0.0702372636921439,-0.164333695433648,-0.351262252110153,"R8048010866","Jochems_FederalWay"
"Andrii",1725,NA,3420,304.857226840839,"S1011336118","2020","L","E HOLLY ST","C-3D","01-6",0,0,0.664,"3N2E11","3N 2E 11",1.6706810446606,37900,45,300.234,317710836.82249,0,866.3779296875,4.99999999334675,NA,1,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,0.377602222191811,0.465698308795634,"S1011336118","Andrii"
"Andrii",1729,NA,3425,304.857226840839,"S1011336118","2020","L","E HOLLY ST","C-3D","01-6",0,0,0.664,"3N2E11","3N 2E 11",1.45294521542578,37900,45,300.234,317710836.82249,0,848.649719238281,4.99974909388452,NA,1,"2020-06-26 UTC--2020-07-03 UTC",6,-0.137297873437169,0.363864937113417,0.465698308795634,"S1011336118","Andrii"
"Andrii",2135,NA,3700,292.382002311292,"R5465770305","2020","C","222 S BROADWAY AVE","C-1D","01-6",23437200,0,2.883,"3N2E11","MARRIOTT CENTER SUB",13.3923359128588,47207,15,191.607,214139538.3569,0,534,5.00000000446473,NA,1,"2020-06-26 UTC--2020-07-03 UTC",6,0.698385907850845,0.120048286504805,0.19152443429087,"R5465770305","Andrii"
"Andrii",2857,NA,5235,214.28681634685,"R1749100756","2020","C","509 S CAPITOL BLVD","C-5DDC","01-6",879300,0,0.475,"3N2E10","DAVIS ADD",0,22237,60,300.186,68559255.737558,2.0253204014287,8.72830581665039,4.99999960958478,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,0.0529958015787906,-0.286975706541599,-0.193855595974027,"R1749100756","Andrii"
"Jochems_FederalWay",4281,NA,190,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",1.04681933908067,24184,45,300.209,10544495.1309944,0,220.298324584961,4.99999997678174,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,-0.0096826085272363,-0.123033741266155,-0.347432232837883,"R1955000365","Jochems_FederalWay"
"Jochems_FederalWay",4282,NA,185,269.496019235531,"R1955000365","2020","R","1303 S MANITOU AVE","R-2D","01-6",260700,-97763,0.21,"3N2E15","DUNDEE 01ST SUB",1.03307279816409,24184,45,300.209,10544495.1309944,0,275.309112548828,4.99999997678174,NA,0,"2020-06-26 UTC--2020-07-03 UTC",6,-0.0096826085272363,-0.0804068287071341,-0.347432232837883,"R1955000365","Jochems_FederalWay"
